id,nama,url,harga
774,2 In 1 Portable Mini Folding Tripod,https://galaxycamera.id/en/2-in-1-portabel-mini-folding-tripod.html,"Rp40.000,00"
775,Memory SDHC Sandisk Ultra 64GB 80mbps,https://galaxycamera.id/en/memory-sdhc-sandisk-ultra-64gb-80mbps.html,"Rp285.000,00"
776,Memory SDHC Sandisk Ultra 64GB 48mbps,https://galaxycamera.id/en/memory-sdhc-sandisk-ultra-64gb-48mbps.html,"Rp270.000,00"
777,Memory SDHC Sandisk Ultra 32GB 48mbps,https://galaxycamera.id/en/memory-sdhc-sandisk-ultra-32gb-48mbps.html,"Rp170.000,00"
778,Memory SDHC Sandisk Ultra 16GB 80mb/s,https://galaxycamera.id/en/memory-sdhc-sandisk-ultra-16gb-80mbps.html,"Rp110.000,00"
779,Memory SDHC Sandisk Ultra 16GB 48mb/s,https://galaxycamera.id/en/memory-sdhc-sandisk-ultra-16gb-48mbps.html,"Rp100.000,00"
780,Memory SDHC Sandisk Extreme 32GB 90mb/s,https://galaxycamera.id/en/memory-sdhc-sandisk-extreme-32gb-90mbps.html,"Rp235.000,00"
781,Memory SDHC Sandisk EXTREME 16GB 90MB/s,https://galaxycamera.id/en/memory-sdhc-sandisk-extreme-16gb-90mbps.html,"Rp190.000,00"
782,Memory SDHC Sandisk 32GB CL4,https://galaxycamera.id/en/memory-sdhc-sandisk-32gb-cl4.html,"Rp150.000,00"
783,Memory MicroSD Sandisk Ultra 16GB 80mb/s,https://galaxycamera.id/en/memory-micro-sd-sandisk-ultra-16gb-80mb-s.html,"Rp95.000,00"
784,Charger Baterai Nikon MH-24,https://galaxycamera.id/en/charger-nikon-mh-24.html,"Rp250.000,00"
785,Charger Baterai Fujifilm BC-W126,https://galaxycamera.id/en/charger-baterai-fujifilm-bc-w125.html,"Rp200.000,00"
786,Charger Canon LC-E8C,https://galaxycamera.id/en/charger-batera-canon-lc-e8c.html,"Rp150.000,00"
787,Charger Canon LC-E17,https://galaxycamera.id/en/charger-baterai-canon-lce17.html,"Rp250.000,00"
788,Charger Canon LC-E12E,https://galaxycamera.id/en/charger-baterai-canon-lc-e12e.html,"Rp200.000,00"
789,Charger Canon LC-E10C,https://galaxycamera.id/en/charger-baterai-canon-lc-e10c.html,"Rp200.000,00"
790,Baterai Sony NP-FV50,https://galaxycamera.id/en/baterai-sony-np-fv50.html,"Rp250.000,00"
791,Baterai Sony NP-BN1,https://galaxycamera.id/en/baterai-sony-np-bn1.html,"Rp200.000,00"
792,Baterai Sony NP-BG1,https://galaxycamera.id/en/baterai-sony-np-bg1.html,"Rp200.000,00"
793,Baterai Nikon EN-EL14A,https://galaxycamera.id/en/baterai-nikon-en-el14a.html,"Rp350.000,00"
794,Baterai Fujifilm NP-60,https://galaxycamera.id/en/baterai-fujifilm-np-60.html,"Rp200.000,00"
795,Baterai Fujifilm NP-40,https://galaxycamera.id/en/baterai-fujifilm-np-40.html,"Rp200.000,00"
796,Baterai Casio NP-40,https://galaxycamera.id/en/baterai-casio-np-40.html,"Rp200.000,00"
797,Baterai Canon NB-2LH,https://galaxycamera.id/en/baterai-canon-nb-2lh.html,"Rp250.000,00"
798,Baterai Canon NB-13L,https://galaxycamera.id/en/baterai-canon-nb-13l.html,"Rp500.000,00"
799,Baterai Canon NB-10L,https://galaxycamera.id/en/baterai-canon-nb-10l.html,"Rp200.000,00"
800,Baterai Canon LP-E8,https://galaxycamera.id/en/baterai-canon-lp-e8.html,"Rp250.000,00"
801,Baterai Canon LP-E6,https://galaxycamera.id/en/baterai-canon-lp-e6.html,"Rp450.000,00"
802,Baterai Canon LP-E5,https://galaxycamera.id/en/baterai-canon-lp-e5.html,"Rp250.000,00"
803,Baterai Canon LP-E12,https://galaxycamera.id/en/baterai-canon-lp-e12.html,"Rp250.000,00"
804,Baterai Canon LP-E10,https://galaxycamera.id/en/baterai-canon-lp-e10.html,"Rp250.000,00"
805,Filter UV HOYA Pro1 Digital 77mm,https://galaxycamera.id/en/filter-uv-hoya-77mm.html,"Rp80.000,00"
806,Filter UV Somita 67mm,https://galaxycamera.id/en/filter-uv-somita-67mm.html,"Rp80.000,00"
807,Filter UV Somita 62mm,https://galaxycamera.id/en/filter-uv-somita-62mm.html,"Rp80.000,00"
808,Filter UV Somita 58mm,https://galaxycamera.id/en/filter-uv-somita-58mm.html,"Rp80.000,00"
809,Filter UV Somita 55mm,https://galaxycamera.id/en/filter-uv-somita-55mm.html,"Rp80.000,00"
810,Filter UV Somita 52mm,https://galaxycamera.id/en/filter-uv-somita-52mm.html,"Rp80.000,00"
811,Filter UV Somita 49mm,https://galaxycamera.id/en/filter-uv-somita-49mm.html,"Rp80.000,00"
812,Filter UV Somita 40.5mm,https://galaxycamera.id/en/filter-uv-somita-40-5mm.html,"Rp80.000,00"
813,Filter UV Kenko Pro 77mm,https://galaxycamera.id/en/filteuv-kenko-pro-77mm.html,"Rp70.000,00"
814,Filter UV Kenko Pro 72mm,https://galaxycamera.id/en/filter-uv-kenko-pro-72mm.html,"Rp70.000,00"
815,Lens Hood HB-33 For Nikon 52mm,https://galaxycamera.id/en/lens-hood-hb-33-for-nikon-52mm.html,"Rp80.000,00"
816,Lens Hood EW-54 For Canon 52mm,https://galaxycamera.id/en/jual-lens-hood-ew-54-for-canon-52mm-harga-dan-spesifikasi-galaxycamera-id.html,"Rp100.000,00"
817,Lens Hood ES-71 II for Canon 58mm,https://galaxycamera.id/en/lens-hood-es-71-ii-for-canon-58mm.html,"Rp80.000,00"
818,Lens Hood ES-62 for canon 52mm,https://galaxycamera.id/en/lens-hood-es-62-for-canon-52mm.html,"Rp80.000,00"
819,Lens Hood 77mm,https://galaxycamera.id/en/lens-hood-77mm.html,"Rp100.000,00"
820,Lens Hood 72mm,https://galaxycamera.id/en/lens-hood-72mm.html,"Rp100.000,00"
821,Lens Hood 67mm,https://galaxycamera.id/en/lens-hood-67mm.html,"Rp80.000,00"
822,Lens Hood 62mm,https://galaxycamera.id/en/lens-hood-62mm.html,"Rp80.000,00"
823,Lens Hood 58mm,https://galaxycamera.id/en/lens-hood-58mm.html,"Rp80.000,00"
824,Lens Hood 55mm,https://galaxycamera.id/en/lens-hood-55mm.html,"Rp80.000,00"
825,Lens Hood 52mm,https://galaxycamera.id/en/lens-hood-52mm.html,"Rp80.000,00"
826,Lens Cap Kamera Nikon 55mm,https://galaxycamera.id/en/lens-cap-kamera-nikon-55mm.html,"Rp50.000,00"
827,Lens Cap Kamera Nikon 52mm,https://galaxycamera.id/en/lens-cap-kamera-nikon-52mm.html,"Rp50.000,00"
828,Lens Cap Kamera Canon 58mm,https://galaxycamera.id/en/lens-cap-kamera-canon-58mm.html,"Rp50.000,00"
829,Lens Cap Kamera Canon 49mm,https://galaxycamera.id/en/lens-cap-kamera-canon-49mm.html,"Rp50.000,00"
830,Lens Cap Kamera 58mm,https://galaxycamera.id/en/lens-cap-kamera-58mm.html,"Rp50.000,00"
831,Lens Cap Kamera 52mm,https://galaxycamera.id/en/lens-cap-kamera-52mm.html,"Rp50.000,00"
832,Lens Cap Kamera 40.5mm,https://galaxycamera.id/en/lens-cap-kamera-40-5mm.html,"Rp50.000,00"
833,Fujifilm Instax Mini Paper SinglePack - 10 Lembar,https://galaxycamera.id/en/fujifilm-instax-mini-paper-singlepack-10-lembar.html,"Rp90.000,00"
834,Fujifilm Instax Mini Paper Motif Stained Glass - 10 Lembar,https://galaxycamera.id/en/fujifilm-instax-mini-paper-motif-stained-glass.html,"Rp95.000,00"
835,Fujifilm Instax Mini Paper Motif Candy Pop - 10 Lembar,https://galaxycamera.id/en/fujifilm-instax-mini-paper-motif-candy-pop.html,"Rp95.000,00"
836,Fujifilm Instax Mini 90 Neo Classic Black,https://galaxycamera.id/en/fujifilm-instax-mini-90-neo-classic-black.html,"Rp1.999.000,00"
837,Fujifilm Instax Mini 90 Neo Classic Brown,https://galaxycamera.id/en/fujifilm-instax-mini-90-neo-classic-brown.html,"Rp1.999.000,00"
838,Fujifilm Instax Mini 9 Cobalt Blue,https://galaxycamera.id/en/fujifilm-instax-mini-9-cobalt-blue.html,"Rp949.000,00"
839,Fujifilm Instax Share SP-2 Silver,https://galaxycamera.id/en/fujifilm-instax-share-sp-2-silver.html,"Rp2.699.000,00"
840,Fujifilm Instax Mini 9 Flamingo Pink,https://galaxycamera.id/en/fujifilm-instax-mini-9-flamingo-pink.html,"Rp949.000,00"
841,Fujifilm Instax Mini 9 Smoky White,https://galaxycamera.id/en/fujifilm-instax-mini-9-smoky-white.html,"Rp949.000,00"
842,Fujifilm Instax Mini 9 Ice Blue,https://galaxycamera.id/en/fujifilm-instax-mini-9-ice-blue.html,"Rp949.000,00"
843,Strap Kamera Nikon,https://galaxycamera.id/en/strap-kamera-nikon.html,"Rp60.000,00"
844,Strap Kamera Canon,https://galaxycamera.id/en/strap-kamera-canon.html,"Rp60.000,00"
845,DJI Mini 2 Fly More Combo,https://galaxycamera.id/en/dji-mini-2-fly-more-combo.html,"Rp9.299.000,00"
846,DJI Mini 2,https://galaxycamera.id/en/dji-mini-2.html,"Rp7.099.000,00"
847,Fujifilm X-S10 Kit XC 15-45mm + XF 55-200mm,https://galaxycamera.id/en/fujifilm-x-s10-double-kit.html,"Rp27.498.000,00"
848,Fujifilm X-S10 Body + XF 55-200mm F/3.5-4.8 R LM OIS,https://galaxycamera.id/en/fujifilm-x-s10-xf-55-200mm.html,"Rp25.998.000,00"
849,Fujifilm X-S10 Kit XC 15-45mm F/3.5-5.6 OIS PZ,https://galaxycamera.id/en/fujifilm-x-s10-kit-xc-15-45mm.html,"Rp17.499.000,00"
850,Fujifilm X-S10 Body,https://galaxycamera.id/en/fujifilm-x-s10-body.html,"Rp15.999.000,00"
851,Feelworld LivePro L1 Multi-Format Video Mixer Switcher 4 x HDMI Inputs,https://galaxycamera.id/en/feelworld-livepro-l1-multi-format-video-mixer-switcher-4-x-hdmi-inputs.html,"Rp5.199.000,00"
852,Maono AU-A03T Condenser Cardioid Podcast Microphone Kit,https://galaxycamera.id/en/maono-au-a03t-condenser-cardioid-podcast-microphone-kit.html,"Rp699.000,00"
853,Maono AU-PM401H USB Microphone with Studio Headphone Set,https://galaxycamera.id/en/maono-au-pm401h-usb-microphone-with-studio-headphone-set.html,"Rp1.549.000,00"
854,Zoom H1N Handy Recorder,https://galaxycamera.id/en/zoom-h1n-handy-recorder.html,"Rp1.550.000,00"
855,Godox SL60W LED Light,https://galaxycamera.id/en/godox-sl60w-led-light.html,"Rp2.010.000,00"
856,Godox SB-NBM95 Softbox With Grid Bowens (Octa 95cm),https://galaxycamera.id/en/godox-sb-nbm95-softbox-with-grid-bowens-octa-95cm.html,"Rp680.000,00"
857,Boya BY-M1000 Large Diaphragm Cardioid Condenser Microphone,https://galaxycamera.id/en/boya-by-m1000-large-diaphragm-cardioid-condenser-microphone.html,"Rp1.550.000,00"
858,GVM LS-P80S-2D Fresnel 2 LED Light,https://galaxycamera.id/en/gvm-ls-p80s-2d-fresnel-2-led-light.html,"Rp4.750.000,00"
859,Ulanzi PT-9 Cold Shoe Vlog Mount,https://galaxycamera.id/en/ulanzi-pt-9-cold-shoe-vlog-mount.html,"Rp102.000,00"
860,Ulanzi U-Pad Tablet Tripod Mount,https://galaxycamera.id/en/ulanzi-u-pad-tablet-tripod-mount.html,"Rp80.000,00"
861,Dry Cabinet Casell CL-600A,https://galaxycamera.id/en/dry-cabinet-casell-cl-600a.html,"Rp19.350.000,00"
862,DJI Mavic Air 2 Intelligent Flight Battery,https://galaxycamera.id/en/dji-mavic-air-2-intelligent-flight-battery.html,"Rp1.500.000,00"
863,Zomei T80 + Holder U Tripod,https://galaxycamera.id/en/zomei-t80-holder-u-tripod.html,"Rp239.000,00"
864,GoPro Sleeve + Lanyard Blackout For HERO8,https://galaxycamera.id/en/gopro-sleeve-lanyard-blackout-for-hero8.html,"Rp349.000,00"
865,GoPro Sleeve + Lanyard Sand For HERO8,https://galaxycamera.id/en/gopro-sleeve-lanyard-sand-for-hero8.html,"Rp349.000,00"
866,Hollyland Mars 300 Dual HDMI Wireless Video Transmitter & Receiver Set,https://galaxycamera.id/en/hollyland-mars-300-dual-hdmi-wireless-video-transmitter-receiver-set.html,"Rp6.000.000,00"
867,Rode SC7 - TRS To TRRS Patch Cable,https://galaxycamera.id/en/rode-sc7-trs-to-trrs-patch-cable.html,"Rp202.000,00"
868,Rode SC1 - TRRS Extention Cable For SmartLav+,https://galaxycamera.id/en/rode-sc1-trrs-extention-cable-for-smartlav.html,"Rp298.000,00"
869,Rode NT-USB Mini Microphone,https://galaxycamera.id/en/rode-nt-usb-mini-microphone.html,"Rp1.669.000,00"
870,Highlights HL-888 Tripod Video Professional,https://galaxycamera.id/en/tripod-highlight-hl-888-video-profesional.html,"Rp1.793.000,00"
871,GoPro Shorty Mini Extension Pole + Tripod,https://galaxycamera.id/en/gopro-shorty-mini-extension-pole-tripod.html,"Rp479.000,00"
872,Ulanzi CapGrip Bluetooth Hand Grip Phone Holder Black,https://galaxycamera.id/en/ulanzi-capgrip-bluetooth-hand-grip-phone-holder.html,"Rp175.000,00"
873,Ulanzi PT-12 Triple Cold Shoe Mount,https://galaxycamera.id/en/ulanzi-pt-12-triple-cold-shoe-mount.html,"Rp135.000,00"
874,Ulanzi MT-11 Multi-functional Octopus Tripod,https://galaxycamera.id/en/ulanzi-mt-11-multi-functional-octopus-tripod.html,"Rp199.000,00"
875,Ulanzi MT-09 Mini Extension Pole Tripod For Action Camera,https://galaxycamera.id/en/ulanzi-mt-09-mini-extension-pole-tripod-for-action-camera.html,"Rp130.000,00"
876,Sony HXR-MC88,https://galaxycamera.id/en/sony-hxr-mc88.html,"Rp13.500.000,00"
877,Kabel Microphone Converter 2.5mm to 3.5mm,https://galaxycamera.id/en/kabel-microphone-converter-2-5mm-to-3-5mm.html,"Rp25.000,00"
878,Maono AU-PM401 USB Microphone Multi-Function,https://galaxycamera.id/en/maono-au-pm401-usb-microphone-multi-function.html,"Rp1.275.000,00"
879,Godox LED M32 Portable Mini Video Light,https://galaxycamera.id/en/godox-led-m32-portable-mini-video-light.html,"Rp253.500,00"
880,Saramonic Blink 500 B2 UltraCompact 2-Person Wireless Clip-on,https://galaxycamera.id/en/saramonic-blink-500-b2-ultracompact-2-person-wireless-clip-on.html,"Rp2.050.000,00"
881,LensGo Multifunctional Mini Tripod L311 Red,https://galaxycamera.id/en/lensgo-multifunctional-mini-tripod-l311-red.html,"Rp150.000,00"
882,Sony HXR-NX200 Camcorder,https://galaxycamera.id/en/sony-hxr-nx200.html,"Rp26.000.000,00"
883,Maono AU-903 Premium USB Microphone,https://galaxycamera.id/en/maono-au-903-premium-usb-microphone.html,"Rp945.000,00"
884,Sony HDR-PJ410 Handycam,https://galaxycamera.id/en/sony-hdr-pj410-handycam.html,"Rp3.999.000,00"
885,Godox SL60W LED Light Kit Paket In Advance,https://galaxycamera.id/en/godox-sl60w-led-light-kit-paket-in-advance.html,"Rp3.252.000,00"
886,MT-15 Mini Tripod,https://galaxycamera.id/en/tripod-mini-mt-15.html,"Rp250.000,00"
887,Godox SB-BW 80120 Bowens Mount Softbox 80 x 120cm,https://galaxycamera.id/en/godox-sb-bw-80120-bowens-mount-softbox-80-x-120cm.html,"Rp460.000,00"
888,Godox LST80 Light Tent,https://galaxycamera.id/en/godox-lst80-light-tent.html,"Rp1.840.000,00"
889,Godox Light FL150S,https://galaxycamera.id/en/godox-light-fl150s.html,"Rp5.835.000,00"
890,Godox LC500 LED Light Stick,https://galaxycamera.id/en/godox-lc500-led-light-stick.html,"Rp2.835.000,00"
891,Godox SK300II Studio Strobe,https://galaxycamera.id/en/godox-sk300ii-studio-strobe.html,"Rp1.635.000,00"
892,TetherPlus USB 2.0 Mini B Cable 3 Meter,https://galaxycamera.id/en/tetherplus-usb-2-0-mini-b-cable-3-meter.html,"Rp195.000,00"
893,Takara BSK-1 Background Bracket Stand Kit,https://galaxycamera.id/en/tripod-takara-background-bracket-stand-kit-1.html,"Rp375.000,00"
894,"Zomei YQ-320A 12"" Bi-Color LED Ring Light",https://galaxycamera.id/en/zomei-yq-320a-12-bi-color-led-ring-light.html,"Rp599.000,00"
895,"Zomei ZM-128 10.5"" White LED Ring Light",https://galaxycamera.id/en/zomei-zm-128-10-5-white-led-ring-light.html,"Rp475.000,00"
896,Zomei Z818/Z888 Tripod,https://galaxycamera.id/en/tripod-zomei-z818-z888.html,"Rp999.000,00"
897,GVM LED 5S Dual Color Video Light,https://galaxycamera.id/en/gvm-led-5s-dual-color-video-light.html,"Rp840.000,00"
898,Takara VIM-264 Light Weight Monopod,https://galaxycamera.id/en/monopod-takara-light-weight-vim-264.html,"Rp345.000,00"
899,GVM LS-P80S-2 LED Light Kit With Softbox,https://galaxycamera.id/en/gvm-ls-p80s-2-led-light-kit-with-softbox.html,"Rp2.900.000,00"
900,GVM-600S LED Ring Light,https://galaxycamera.id/en/gvm-600s-led-ring-light.html,"Rp2.870.000,00"
901,Mamen WMIC-5G Wireless Microphone,https://galaxycamera.id/en/mamen-wmic-5g-wireless-microphone.html,"Rp990.000,00"
902,Boya BY-WFM12 VHF Wireless Microphone,https://galaxycamera.id/en/boya-by-wfm12-vhf-wireless-microphone.html,"Rp1.350.000,00"
903,Ulanzi UURig R011 Cold Shoe Plate For Sony A6400,https://galaxycamera.id/en/ulanzi-uurig-r011-cold-shoe-plate-for-sony-a6400.html,"Rp118.000,00"
904,Saramonic SR-Q2M Handheld Audio Recorder With X/Y Stereo Microphone,https://galaxycamera.id/en/saramonic-sr-q2m-handheld-audio-recorder-with-x-y-stereo-microphone.html,"Rp1.430.000,00"
905,Saramonic SR-Q2 Handheld Audio Recorder With X/Y Stereo Microphone,https://galaxycamera.id/en/saramonic-sr-q2-handheld-audio-recorder-with-x-y-stereo-microphone.html,"Rp1.100.000,00"
906,Insta360 Bike Bundle For ONE X/ONE R/ONE,https://galaxycamera.id/en/insta360-bike-bundle-for-one-x-one-r-one.html,"Rp599.000,00"
907,Rode SC6 - Dual TRRS Input and Headphone Output For Smartphone,https://galaxycamera.id/en/mic-rode-sc6-dual-trrs-input-and-headphone-output-for-smartphone.html,"Rp247.000,00"
908,GoPro Rollcage For HERO8 Black,https://galaxycamera.id/en/gopro-rollcage-for-hero8-black.html,"Rp359.000,00"
909,DJI Ronin S Essentials Kit 3-Axis Handheld Gimbal Stabilizer,https://galaxycamera.id/en/dji-ronin-s-essentials-kit-gimbal-stabilizer.html,"Rp6.499.000,00"
910,Peak Design Clutch Camera Hand Strap,https://galaxycamera.id/en/peak-design-clutch-camera-hand-strap.html,"Rp675.000,00"
911,Manfrotto Pixi Mini Tripod White,https://galaxycamera.id/en/tripod-mini-manfrotto-pixi-white.html,"Rp385.000,00"
912,DJI Ronin S 3-Axis Handheld Gimbal Stabilizer,https://galaxycamera.id/en/dji-ronin-s.html,"Rp8.999.000,00"
913,Ulanzi Phone Holder ST-03 Red,https://galaxycamera.id/en/ulanzi-phone-holder-st-03-black.html,"Rp185.000,00"
914,Takara Spirit Eagle 2 Light Stand,https://galaxycamera.id/en/takara-spirit-eagle-2-light-stand.html,"Rp260.000,00"
915,Takara Spirit Eagle Light Stand,https://galaxycamera.id/en/takara-spirit-eagle-light-stand.html,"Rp150.000,00"
916,Ulanzi MT-07 Flexible Tripod,https://galaxycamera.id/en/tripod-ulanzi-flexible-ball-mt07.html,"Rp142.000,00"
917,Mamen KM-D1 Clip On Microphone,https://galaxycamera.id/en/mamen-microphone-km-d1-clip-on.html,"Rp160.000,00"
918,Casell LED 528 Video Light,https://galaxycamera.id/en/casell-led-528-video-light.html,"Rp1.300.000,00"
919,Casell LED 396 AS Video Light,https://galaxycamera.id/en/casell-led-396-as-video-light.html,"Rp1.250.000,00"
920,Fujifilm Instax Square Paper Star-Illumination - 10 Lembar,https://galaxycamera.id/en/fujifilm-instax-square-paper-star-illumination-10-lembar.html,"Rp230.000,00"
921,Baterai Casell NP-F970,https://galaxycamera.id/en/baterai-cassell-np-f970.html,"Rp320.000,00"
922,Ricoh Theta V,https://galaxycamera.id/en/ricoh-theta-v.html,"Rp6.650.000,00"
923,Ulanzi UURig R004 Universal Camera Quick Release L Plate,https://galaxycamera.id/en/ulanzi-uurig-r004-universal-camera-quick-release-l-plate.html,"Rp180.000,00"
924,Ulanzi Phone Holder ST-06,https://galaxycamera.id/en/ulanzi-phone-holder-st-06.html,"Rp95.000,00"
925,Ulanzi Phone Holder ST-05,https://galaxycamera.id/en/ulanzi-phone-holder-st-05.html,"Rp355.000,00"
926,Ulanzi Phone Holder ST-04,https://galaxycamera.id/en/ulanzi-phone-holder-st-04.html,"Rp129.000,00"
927,Ulanzi Phone Holder ST-02S Black,https://galaxycamera.id/en/ulanzi-phone-holder-st-02s.html,"Rp120.000,00"
928,Holder U Somita,https://galaxycamera.id/en/holder-u.html,"Rp12.500,00"
929,Zhiyun Crane 2 + Follow Focus,https://galaxycamera.id/en/zhiyun-crane-2-follow-focus.html,"Rp5.700.000,00"
930,Sony HXR-NX100 Camcorder,https://galaxycamera.id/en/sony-hxr-nx100-camcorder.html,"Rp16.599.000,00"
931,Feiyu AK4500 Professional Kit,https://galaxycamera.id/en/feiyutech-ak4500-profesional-kit.html,"Rp8.000.000,00"
932,GoPro Media Mod for HERO8 Black,https://galaxycamera.id/en/gopro-media-mod-for-hero-8.html,"Rp1.499.000,00"
933,Ulanzi LED W49 Video Light,https://galaxycamera.id/en/flash-ulanzi-mini-led-49-video-light.html,"Rp168.000,00"
934,Ulanzi Handle Grip Mini Tripod For Action Camera,https://galaxycamera.id/en/tripod-mini-ulanzi-handle-grip-for-action-camera.html,"Rp102.000,00"
935,Dry Cabinet Casell CL-30C,https://galaxycamera.id/en/dry-box-casell-cl-30c.html,"Rp990.000,00"
936,Boya BY-WM4 Pro-K1 Wireless Microphone,https://galaxycamera.id/en/microphone-wireless-boya-wm4-pro-k-1.html,"Rp1.100.000,00"
937,Zhiyun Smooth Q2,https://galaxycamera.id/en/zhiyun-smooth-q2.html,"Rp1.499.000,00"
938,Table ITT 750 Tripod,https://galaxycamera.id/en/tripod-table-itt-750-black.html,"Rp85.000,00"
939,Feiyu G6 Max 3-Axis Handheld Gimbal Stabilizer,https://galaxycamera.id/en/feiyu-g6-max-3-axis-handheld-stabilizer.html,"Rp3.550.000,00"
940,Lensa Sony FE 70-200mm F4 G OSS,https://galaxycamera.id/en/sony-fe-70-200mm-f4-g-oss.html,"Rp17.999.000,00"
941,Takara Spirit-O Light Stand,https://galaxycamera.id/en/tripod-takara-light-stand-spirit-o.html,"Rp125.000,00"
942,Takara Spirit-2C Light Stand,https://galaxycamera.id/en/tripod-takara-light-stand-spirit-2c.html,"Rp250.000,00"
943,Memory Micro SD Sandisk Extreme 64GB 160mb/s,https://galaxycamera.id/en/memory-micro-sd-sandisk-extreme-64gb-160mbps-60mbps.html,"Rp300.000,00"
944,Lensa Canon EF 70-300mm F/4-5.6 IS II USM,https://galaxycamera.id/en/lensa-canon-ef-70-300mm-f-4-5-6-is-ii-usm.html,"Rp7.950.000,00"
945,Tas Camera Naica Bronx Black,https://galaxycamera.id/en/tas-camera-naica-bronx-black.html,"Rp700.000,00"
946,GoPro Dual Battery Charger + Battery HERO8 Black/HERO7 Black/HERO6 Black,https://galaxycamera.id/en/dual-battery-charger-battery-hero8-black-7-black-6-black.html,"Rp899.000,00"
947,GoPro Max Grip + Tripod,https://galaxycamera.id/en/gopro-max-grip-tripod.html,"Rp799.000,00"
948,Protective Housing GoPro HERO8 Black,https://galaxycamera.id/en/protective-housing-gopro-hero-8-black.html,"Rp623.000,00"
949,Lensa Sigma 17-50mm F2.8 EX DC OS HSM For Nikon,https://galaxycamera.id/en/sigma-17-50mm-f2-8-ex-dc-os-hsm-for-nikon.html,"Rp5.720.000,00"
950,Lensa Fujifilm Fujinon XF 10-24mm F4 R OIS,https://galaxycamera.id/en/fujinon-xf10-24mm-f4-r-ois.html,"Rp12.999.000,00"
951,Fujifilm Finepix XP140 Green,https://galaxycamera.id/en/fujifilm-finepix-xp140-green.html,"Rp3.199.000,00"
952,Fujifilm Finepix XP140 Sky Blue,https://galaxycamera.id/en/fujifilm-finepix-xp140-sky-blue.html,"Rp3.199.000,00"
953,Fujifilm Finepix XP140 White,https://galaxycamera.id/en/fujifilm-finepix-xp140-white.html,"Rp3.199.000,00"
954,Fujifilm Finepix XP140 Yellow,https://galaxycamera.id/en/fujifilm-finepix-xp140-yellow.html,"Rp3.199.000,00"
955,Fujifilm X-A7 Kit 15-45mm Navy Blue,https://galaxycamera.id/en/fujifilm-x-a7-kit-15-45mm-navy-blue.html,"Rp10.999.000,00"
956,Sony A6100 Kit 16-50mm Black,https://galaxycamera.id/en/sony-a6100-black-kit-16-50mm.html,"Rp9.999.000,00"
957,Sony A7 Kit FE 28-70mm,https://galaxycamera.id/en/sony-a7-fe-28-70mm.html,"Rp11.110.000,00"
958,Filter UV Somita 46mm,https://galaxycamera.id/en/filter-uv-somita-46mm.html,"Rp80.000,00"
959,Sony HDR-CX405 Handycam,https://galaxycamera.id/en/sony-cx405-handycam.html,"Rp2.499.000,00"
960,Panasonic HC-V180 Handycam,https://galaxycamera.id/en/panasonic-lumix-hc-v180.html,"Rp2.459.000,00"
961,GoPro MAX 360 Action Camera,https://galaxycamera.id/en/gopro-max-360-camera.html,"Rp8.699.000,00"
962,Baterai Wasabi Power KIT-BB-LPE17,https://galaxycamera.id/en/baterai-wasabi-power-canon-lp-e17.html,"Rp550.000,00"
963,Feiyu Vlog Pocket Dark Black,https://galaxycamera.id/en/feiyutech-vlog-pocket-dark-black.html,"Rp899.000,00"
964,GoPro HERO8 Black,https://galaxycamera.id/en/gopro-hero8-black.html,"Rp5.999.000,00"
965,Lensa Sigma 17-50mm F2.8 EX DC OS HSM For Canon,https://galaxycamera.id/en/lensa-sigma-17-50mm-f2-8-ex-dc-os-hsm-for-canon.html,"Rp5.720.000,00"
966,Canon EOS M5 Body,https://galaxycamera.id/en/canon-eos-m5-body.html,"Rp12.220.000,00"
967,Canon EOS 5D Mark III 24-105mm,https://galaxycamera.id/en/canon-eos-5d-mark-iii-24-105mm.html,"Rp49.445.000,00"
968,Lensgo Baterai & Memory Card Case D910,https://galaxycamera.id/en/lensgo-baterai-memory-card-case-d910.html,"Rp190.000,00"
969,Baterai Charger Kingma Canon LP-E12,https://galaxycamera.id/en/baterai-kingma-lp-e12.html,"Rp420.000,00"
970,Lensa Panasonic Lumix G 25mm f1.7,https://galaxycamera.id/en/lensa-panasonic-lumix-g-25mm-f1-7.html,"Rp2.999.000,00"
971,Lensa Sony FE 35mm F2.8 ZA Sonnar T*,https://galaxycamera.id/en/lensa-sony-fe-35mm-f2-8-za-sonnar-t.html,"Rp10.525.000,00"
972,Lensa Nikkor AF 35mm F2 D,https://galaxycamera.id/en/lensa-nikkor-af-35mm-f2-d.html,"Rp4.645.000,00"
973,Tas Camera Maxx-30,https://galaxycamera.id/en/tas-camera-maxx-30.html,"Rp230.000,00"
974,Tas Camera Maxx-200,https://galaxycamera.id/en/tas-camera-maxx-200.html,"Rp220.000,00"
975,Tas Camera Maxx-10,https://galaxycamera.id/en/tas-camera-maxx-10.html,"Rp100.000,00"
976,Memory SDHC Sandisk EXTREME PRO 64GB 95Mb/s,https://galaxycamera.id/en/memory-sdhc-sandisk-extreme-pro-64gb-95mb-s.html,"Rp505.000,00"
977,Memory SDHC Sandisk EXTREME PRO 64GB 170Mb/s,https://galaxycamera.id/en/memory-sdhc-sandisk-extreme-pro-64gb-170mb-s.html,"Rp510.000,00"
978,Memory SDHC Sandisk EXTREME 256GB 90Mb/s,https://galaxycamera.id/en/memory-sdhc-sandisk-extreme-256gb-90mb-s.html,"Rp1.950.000,00"
